order_id,customer_id,order_date,order_amount
7805,5,2025-01-06,254.65
7806,123,2024-02-24,309.75
7807,255,2025-02-02,417.06
7808,356,2024-04-28,45.36
7809,375,2024-12-26,112.98
7810,107,2024-10-10,109.48
7811,296,2024-05-09,471.64
7812,387,2024-04-09,311.98
7813,224,2024-02-19,364.69
7814,486,2024-05-20,444.18
7815,265,2024-12-17,342.93
7816,453,2024-09-05,335.69
7817,154,2024-05-08,78.09
7818,87,2024-09-30,465.15
7819,490,2024-06-18,465.27
7820,107,2024-05-09,220.73
7821,346,2024-07-22,184.95
7822,112,2024-05-14,61.1
7823,139,2024-12-08,353.6
7824,222,2024-07-05,355.62
7825,25,2024-07-03,323.05
7826,114,2024-12-01,200.17
7827,10,2024-06-28,260.13
7828,57,2024-05-04,137.22
7829,276,2024-09-25,404.09
7830,425,2024-10-01,45.92
7831,322,2024-02-06,421.72
7832,89,2024-02-19,165.12
7833,412,2024-03-15,457.17
7834,390,2024-11-11,486.65
7835,71,2025-01-26,93.6
7836,297,2024-05-19,280.94
7837,468,2024-07-30,297.07
7838,249,2024-10-24,498.09
7839,227,2025-01-10,191.89
7840,204,2024-02-25,152.52
7841,35,2025-01-06,376.18
7842,438,2024-08-29,307.29
7843,255,2024-08-09,374.48
7844,89,2025-02-01,170.65
7845,161,2024-07-16,125.36
7846,365,2024-11-10,87.24
7847,418,2024-12-19,208.06
7848,299,2025-01-17,469.55
7849,30,2024-07-18,223.12
7850,417,2024-04-27,356.83
7851,267,2024-12-06,342.66
7852,370,2024-11-09,23.25
7853,27,2024-02-14,454.58
7854,261,2024-03-17,69.64
7855,301,2024-02-15,93.66
7856,209,2024-11-11,465.7
7857,184,2024-11-26,315.85
7858,125,2024-04-30,421.16
7859,131,2024-02-25,121.94
7860,335,2024-06-12,379.1
7861,384,2024-07-20,44.92
7862,203,2024-06-15,278.28
7863,258,2024-05-24,228.75
7864,445,2025-01-28,459.36
7865,262,2024-05-19,212.69
7866,471,2024-05-05,428.54
7867,348,2025-01-20,215.79
7868,230,2024-06-11,67.51
7869,197,2024-07-04,267.48
7870,229,2024-02-28,262.03
7871,104,2024-06-08,330.96
7872,446,2025-01-02,309.09
7873,239,2025-01-20,138.4
7874,194,2024-11-19,99.08
7875,241,2024-07-28,416.05
7876,443,2024-08-16,263.91
7877,462,2024-10-04,300.63
7878,32,2024-11-08,222.51
7879,39,2024-03-01,195.24
7880,127,2024-06-23,106.44
7881,114,2024-03-30,24.95
7882,460,2024-02-26,317.68
7883,433,2024-12-24,138.16
7884,148,2024-12-29,88.3
7885,315,2024-02-07,393.9
7886,437,2024-05-15,103.84
7887,295,2024-04-08,277.88
7888,133,2024-12-21,308.03
7889,115,2024-06-08,115.45
7890,432,2024-05-03,486.94
7891,380,2024-03-02,36.42
7892,110,2024-08-23,220.78
7893,388,2024-10-23,240.6
7894,122,2024-10-26,424.95
7895,498,2024-12-10,330.98
7896,148,2024-07-10,154.25
7897,473,2024-12-27,322.15
7898,108,2024-09-03,349.97
7899,170,2024-09-04,222.79
7900,305,2024-07-19,178.76
7901,437,2024-09-24,74.23
7902,425,2024-07-12,249.54
7903,359,2024-05-22,434.67rt
7904,12,2025-02-04,22.43
7905,111,2024-03-01,396.59
7906,64,2024-07-07,397.83
7907,5,2024-12-13,261.87
7908,485,2024-05-02,109.71
7909,262,2024-04-06,28.07
7910,312,2024-04-09,479.47
7911,328,2024-10-11,102.44
7912,221,2024-05-15,474.83
7913,340,2024-05-19,449.8
7914,69,2024-03-06,393.12
7915,184,2024-07-16,114.29
7916,390,2024-03-01,475.12
7917,491,2024-07-08,36.54
7918,204,2024-09-05,427.94
7919,405,2024-03-27,169.65
7920,181,2025-01-19,429.09
7921,145,2024-05-01,432.53
7922,174,2024-05-04,247.5
7923,347,2024-12-28,477.01
7924,499,2024-07-15,485.38
7925,221,2024-02-25,60.04
7926,119,2024-03-25,243.01
7927,32,2025-01-11,166.01
7928,336,2024-05-08,444.51
7929,158,2024-09-12,197.0
7930,463,2024-03-18,347.95
7931,121,2024-06-29,290.92
7932,381,2024-06-24,28.18
7933,287,2024-05-31,493.84
7934,95,2024-04-07,143.17
7935,392,2024-12-28,11.71
7936,169,2024-11-01,333.48
7937,400,2024-12-01,60.35
7938,486,2024-06-24,91.22
7939,258,2024-07-09,279.97
7940,98,2024-08-29,78.15
7941,279,2024-05-09,182.22
7942,75,2025-01-30,52.67
7943,65,2025-01-06,158.47
7944,460,2024-05-12,201.16
7945,198,2024-11-16,238.97
7946,40,2024-11-23,375.69
7947,31,2024-02-13,365.34
7948,249,2025-01-08,243.1
7949,465,2024-04-19,475.63
7950,60,2024-06-11,460.9
7951,135,2024-08-24,331.68
7952,230,2024-02-22,336.67
7953,417,2024-04-15,473.87
7954,228,2025-01-24,224.14
7955,18,2024-12-10,123.69
7956,455,2024-08-05,488.14
7957,413,2024-03-25,141.26
7958,29,2024-05-19,72.37
7959,93,2024-06-10,403.55
7960,25,2024-07-10,156.37
7961,310,2024-12-18,55.37
7962,363,2024-07-14,329.25
7963,244,2024-05-08,60.57
7964,344,2024-06-17,374.42
7965,473,2024-10-22,40.45
7966,322,2024-12-31,479.47
7967,400,2024-10-02,381.33
7968,205,2024-06-20,97.36
7969,270,2024-02-24,115.29
7970,478,2024-05-30,106.92
7971,492,2024-08-03,356.37
7972,379,2024-05-15,289.41
7973,140,2024-09-03,455.86
7974,409,2024-06-10,404.29
7975,392,2024-03-18,39.55
7976,290,2024-02-19,200.08
7977,243,2024-06-18,329.07
7978,92,2024-04-09,211.12
7979,82,2024-05-06,61.14
7980,189,2024-03-11,374.44
7981,417,2024-03-15,188.18
7982,187,2024-02-29,336.69
7983,256,2024-07-06,384.92
7984,267,2024-05-23,278.54
7985,82,2025-01-30,33.44
7986,158,2024-11-06,165.23
7987,453,2024-03-14,37.91
7988,264,2024-02-24,478.05
7989,220,2024-08-28,470.31
7990,343,2024-08-24,26.6
7991,487,2024-02-19,396.82
7992,398,2024-12-27,359.2
7993,462,2024-12-16,378.43
7994,316,2024-11-19,27.14
7995,9,2024-08-26,389.35
7996,244,2024-06-12,301.2
7997,397,2025-01-13,104.0
7998,108,2024-03-30,35.64
7999,245,2024-12-26,268.28
8000,450,2024-08-09,323.95
8001,376,2024-04-26,493.6
8002,10,2024-02-10,296.88
8003,444,2025-01-21,33.27
8004,26,2024-08-08,163.75
8005,332,2024-06-08,477.19
8006,332,2024-03-24,141.67
8007,293,2024-12-14,306.45
8008,255,2024-08-19,325.23
8009,176,2024-12-03,365.17
8010,471,2024-08-10,234.07
8011,209,2024-10-08,149.11
8012,397,2024-10-04,243.14
8013,460,2024-03-04,184.76
8014,272,2024-07-14,87.18
8015,85,2025-01-28,279.54
8016,95,2024-12-30,158.45
8017,210,2024-09-19,19.25
8018,23,2024-04-17,360.27
8019,172,2024-10-13,75.84
8020,59,2024-11-30,489.35
8021,56,2024-10-24,361.85
8022,403,2024-02-07,269.91
8023,411,2024-09-06,320.63
8024,209,2024-12-03,38.36
8025,432,2025-01-19,102.2
8026,336,2024-07-19,338.74
8027,378,2024-09-30,336.62
8028,38,2024-03-20,172.14
8029,198,2024-08-11,485.98
8030,192,2024-03-28,479.53
8031,431,2024-03-08,248.84
8032,234,2024-10-11,288.28
8033,156,2024-12-04,284.38
8034,85,2024-05-14,160.56
8035,30,2024-02-14,269.04
8036,277,2024-02-23,173.7
8037,113,2025-01-27,425.68
8038,121,2024-09-22,360.95
8039,94,2024-10-17,95.28
8040,263,2024-07-30,222.25
8041,432,2024-12-31,394.19
8042,34,2025-02-04,268.0
8043,224,2024-03-20,58.21
8044,179,2024-08-05,219.78
8045,43,2025-01-12,487.28
8046,437,2024-08-10,201.47
8047,431,2024-05-08,58.21
8048,429,2024-04-23,27.18
8049,288,2024-07-25,445.5
8050,489,2025-01-03,32.55
8051,400,2024-08-22,463.2
8052,247,2024-06-09,111.4
8053,362,2024-07-06,373.91
8054,269,2024-04-15,127.93
8055,141,2024-10-30,359.48
8056,138,2024-03-04,379.42
8057,92,2024-02-22,268.96
8058,481,2024-06-16,118.5
8059,257,2024-11-02,471.27
8060,37,2024-11-19,107.98
8061,120,2024-06-08,35.19
8062,234,2024-06-10,434.52
8063,305,2025-01-18,40.49
8064,99,2025-02-03,229.55
8065,130,2024-06-14,33.28
8066,442,2024-04-27,247.16
8067,9,2024-03-25,186.36
8068,457,2024-03-09,328.96
8069,150,2024-11-26,96.18
8070,112,2024-09-01,270.96
8071,495,2024-10-04,424.69
8072,216,2024-02-25,352.78
8073,185,2024-11-09,138.5
8074,412,2024-07-08,91.52
8075,54,2024-02-18,103.39
8076,101,2024-03-09,395.14
8077,52,2024-02-22,51.8
8078,286,2024-11-24,350.46
8079,194,2024-02-19,343.29
8080,338,2024-10-14,94.03
8081,457,2024-06-07,200.07
8082,462,2024-02-26,226.83
8083,221,2024-10-11,263.1
8084,58,2024-08-27,158.54
8085,49,2024-12-17,176.8
8086,400,2024-05-04,35.25
8087,131,2025-01-30,233.26
8088,466,2025-01-05,206.38
8089,334,2024-07-19,294.46
8090,493,2025-01-15,461.4
8091,92,2024-08-08,336.29
8092,135,2024-07-09,118.46
8093,194,2024-06-29,188.16
8094,224,2024-04-26,457.4
8095,452,2024-07-10,248.35
8096,15,2024-03-15,118.14
8097,456,2024-08-31,251.39
8098,358,2024-07-22,191.03
8099,382,2024-03-30,224.33
8100,424,2024-06-01,237.23
8101,66,2024-05-24,103.23
8102,298,2024-12-05,52.51
8103,52,2024-04-03,357.67
8104,485,2024-08-08,303.32
8105,19,2024-03-22,241.64
8106,426,2024-10-22,291.61
8107,168,2024-08-06,239.5
8108,480,2024-06-28,406.58
8109,358,2024-11-05,349.85
8110,180,2024-05-12,498.57
8111,324,2024-12-12,326.46
8112,41,2024-09-29,139.94
8113,100,2024-11-14,29.85
8114,347,2024-12-11,328.88
8115,212,2024-08-16,296.86
8116,57,2024-04-09,371.08
8117,265,2025-01-16,177.61
8118,303,2024-10-05,261.75
8119,57,2024-02-16,241.19
8120,469,2024-03-21,220.67
8121,287,2024-11-20,190.63
8122,188,2024-09-16,22.86
8123,284,2024-10-21,421.61
8124,92,2024-10-03,274.94
8125,82,2024-02-06,284.9
8126,80,2024-10-30,87.7
8127,466,2024-12-04,319.41
8128,298,2024-07-29,457.38
8129,422,2024-05-18,229.44
8130,107,2024-10-29,273.34
8131,230,2024-08-04,18.29
8132,477,2024-02-25,154.57
8133,262,2024-09-10,249.56
8134,99,2024-03-26,79.44
8135,353,2024-07-30,378.74
8136,65,2024-09-21,169.95
8137,16,2024-12-03,10.84
8138,330,2024-10-23,240.35
8139,272,2024-05-26,241.49
8140,175,2024-05-23,18.61
8141,491,2024-10-26,369.93
8142,220,2024-03-19,80.48
8143,128,2024-06-29,434.77
8144,436,2024-02-06,296.62
8145,57,2025-01-15,413.02
8146,225,2024-05-13,235.21
8147,500,2024-03-23,468.44
8148,224,2024-06-17,109.76
8149,456,2025-01-06,243.23
8150,228,2024-09-05,67.08
8151,496,2024-09-30,453.0
8152,263,2024-06-04,298.48
8153,305,2024-12-29,127.99
8154,452,2024-07-16,190.67
8155,497,2024-05-14,273.42
8156,101,2024-05-05,444.79
8157,340,2024-08-26,440.99
8158,469,2024-06-14,225.52
8159,279,2024-07-09,301.97
8160,98,2024-03-04,443.58
8161,242,2025-01-17,105.55
8162,421,2024-11-22,145.37
8163,36,2024-05-03,298.22
8164,384,2024-10-19,314.43
8165,383,2024-08-10,380.31
8166,456,2024-05-04,355.67
8167,129,2024-03-20,255.99
8168,492,2024-11-11,227.9
8169,452,2024-02-12,193.31
8170,317,2024-06-27,26.72
8171,487,2024-06-25,89.79
8172,273,2024-08-01,284.43
8173,162,2024-06-18,13.96
8174,251,2024-07-27,188.33
8175,320,2024-02-17,102.17
8176,80,2024-04-24,222.48
8177,451,2024-12-18,35.27
8178,429,2024-04-17,24.47
8179,109,2024-02-25,461.61
8180,389,2024-11-02,191.62
8181,132,2024-04-13,126.76
8182,408,2025-01-04,289.1
8183,335,2024-11-14,154.01
8184,193,2024-12-01,200.52
8185,22,2024-03-27,471.07
8186,416,2025-01-16,288.25
8187,306,2024-05-17,302.8
8188,52,2024-08-23,114.65
8189,321,2024-09-07,444.42
8190,362,2024-05-31,38.1
8191,419,2024-11-09,128.25
8192,93,2024-02-09,106.76
8193,403,2024-03-26,272.88
8194,205,2024-05-06,354.63
8195,161,2024-05-06,185.89
8196,392,2024-05-30,432.98
8197,442,2024-04-04,440.57
8198,245,2025-01-13,475.42
8199,62,2024-11-01,432.61
8200,328,2025-01-21,84.53
8201,360,2024-04-04,48.88
8202,163,2024-08-13,165.18
8203,278,2024-09-29,417.3
8204,265,2025-01-10,349.23
8205,328,2024-09-16,114.45
8206,52,2024-02-26,195.31
8207,161,2025-01-22,162.83
8208,251,2024-05-17,375.23
8209,332,2024-05-02,203.93
8210,37,2024-05-03,367.92
8211,3,2024-05-15,430.28
8212,159,2024-06-17,436.83
8213,264,2025-02-05,28.08
8214,205,2024-03-20,247.25
8215,74,2024-09-05,173.71
8216,394,2025-02-05,197.85
8217,276,2024-03-26,356.89
8218,304,2024-12-20,146.89
8219,117,2025-01-05,229.83
8220,53,2024-08-14,120.86
8221,499,2024-05-20,424.31
8222,320,2024-07-20,488.87
8223,256,2024-04-01,291.42
8224,273,2024-06-27,138.57
8225,332,2024-09-17,489.24
8226,373,2024-04-22,163.21
8227,52,2024-07-10,426.19
8228,462,2024-08-08,287.08
8229,270,2024-04-02,175.73
8230,6,2024-06-14,41.05
8231,153,2024-11-13,379.45
8232,162,2024-04-24,77.69
8233,424,2024-09-17,399.34
8234,118,2024-03-28,255.29
8235,11,2024-06-29,57.27
8236,464,2024-08-26,317.35
8237,153,2024-04-28,222.03
8238,341,2024-07-06,447.82
8239,198,2024-03-21,222.92
8240,300,2024-03-08,440.79
8241,424,2024-09-07,344.89
8242,417,2024-04-25,256.53
8243,176,2024-07-09,352.07
8244,24,2024-05-18,275.19
8245,67,2024-09-05,76.61
8246,423,2024-09-21,301.71
8247,137,2024-12-20,67.7
8248,425,2024-10-25,425.05
8249,492,2024-04-13,399.38
8250,91,2024-11-09,199.48
8251,365,2024-05-26,251.81
8252,360,2024-07-09,455.94
8253,34,2024-05-28,160.2
8254,201,2024-12-07,309.08
8255,291,2024-07-27,175.25
8256,483,2024-05-26,485.27
8257,497,2024-12-19,153.3
8258,267,2024-08-17,156.8
8259,303,2025-01-07,423.16
8260,6,2024-04-12,292.16
8261,425,2024-02-24,113.62
8262,91,2024-07-31,485.77
8263,346,2024-11-06,287.85
8264,40,2024-02-19,237.63
8265,247,2024-05-22,67.77
8266,130,2024-12-02,12.58
8267,88,2025-01-20,294.41
8268,478,2024-06-16,229.06
8269,206,2024-09-03,71.91
8270,308,2024-03-17,403.35
8271,129,2024-08-28,274.06
8272,209,2024-12-23,198.64
8273,159,2024-10-24,435.56
8274,354,2025-01-09,333.73
8275,355,2025-01-19,450.46
8276,177,2024-02-10,143.95
8277,133,2024-08-24,239.32
8278,220,2024-09-03,275.53
8279,470,2024-08-10,390.11
8280,306,2024-08-15,283.18
8281,447,2024-05-29,281.28
8282,2,2024-12-13,202.59
8283,358,2024-11-08,494.5
8284,43,2024-12-27,397.73
8285,257,2024-03-30,104.4
8286,289,2024-10-13,70.79
8287,148,2025-01-28,195.03
8288,246,2024-06-26,250.85
8289,37,2025-01-27,72.53
8290,191,2024-05-02,351.3
8291,2,2024-08-06,155.18
8292,306,2024-03-19,407.48
8293,158,2024-11-30,476.33
8294,174,2024-11-25,403.82
8295,299,2024-12-29,367.8
8296,414,2024-09-18,181.2
8297,288,2024-02-08,488.74
8298,451,2024-06-02,430.23
8299,156,2024-07-26,120.24
8300,225,2024-07-27,237.84
8301,10,2025-02-03,59.9
8302,344,2024-03-11,251.73
8303,12,2025-01-30,82.26
8304,56,2024-08-21,462.04
8305,489,2024-03-31,495.32
8306,458,2024-11-07,55.13
8307,444,2024-03-03,322.91
8308,424,2024-10-04,496.39
8309,454,2024-08-31,411.23
8310,116,2024-03-25,329.82
8311,431,2024-07-28,251.05
8312,87,2024-07-19,168.8
8313,267,2024-07-12,459.93
8314,266,2024-06-04,203.08
8315,446,2024-03-15,286.91
8316,411,2024-07-11,18.27
8317,75,2024-06-21,455.27
8318,70,2024-11-21,452.13
8319,48,2025-01-30,159.8
8320,63,2024-03-10,418.38
8321,456,2024-03-08,271.41
8322,180,2024-12-02,205.55
8323,459a,2024-06-25,123.13
8324,111,2025-01-02,451.73
8325,442,2024-12-31,330.04
8326,56,2024-05-25,456.47
8327,326,2024-10-11,438.72
8328,107,2024-09-03,372.27
8329,278,2024-05-08,385.17
8330,282,2024-04-18,398.05
8331,96,2024-08-06,180.77
8332,51,2024-11-13,268.3
8333,179,2024-04-01,310.82
8334,360,2024-08-14,245.02
8335,410,2024-06-08,197.99
8336,274,2024-11-27,190.72
8337,150,2024-03-22,169.8
8338,500,2024-05-10,297.15
8339,39,2024-07-05,324.87
8340,64,2025-01-15,225.14
8341,189,2024-02-27,354.61
8342,84,2024-11-29,166.7
8343,467,2024-07-18,393.14
8344,417,2024-12-08,482.05
8345,321,2024-10-19,457.08
8346,110,2025-01-16,439.72
8347,272,2024-08-23,121.11
8348,50,2024-11-14,294.97
8349,421,2024-06-13,408.93
8350,445,2024-12-14,375.37
8351,53,2024-11-14,443.56
8352,116,2024-10-26,144.41
8353,161,2024-06-18,450.48
8354,67,2024-08-18,420.38
8355,232,2024-05-26,16.2
8356,41,2024-10-24,222.96
8357,241,2024-09-01,169.79
8358,416,2024-09-22,475.41
8359,385,2024-10-28,75.34
8360,151,2024-12-12,363.99
8361,107,2024-11-10,59.01
8362,281,2024-06-24,66.79
8363,269,2024-08-04,477.39
8364,290,2024-11-22,284.5
8365,218,2024-12-20,39.13
8366,489,2024-12-27,487.93
8367,121,2024-08-08,497.97
8368,482,2024-04-17,422.09
8369,417,2024-05-22,483.13
8370,45,2024-06-09,444.87
8371,375,2024-10-30,129.71
8372,209,2024-04-06,270.19
8373,339,2024-10-13,86.08
8374,474,2024-10-10,449.94
8375,24,2024-02-11,302.95
8376,338,2024-03-24,200.81
8377,46,2024-08-04,261.95
8378,184,2025-01-11,422.58
8379,68,2024-08-22,240.84
8380,253,2024-06-20,268.67
8381,94,2024-11-23,430.58
8382,32,2024-02-22,20.12
8383,276,2024-04-20,73.87
8384,372,2024-06-09,81.91
8385,54,2024-05-23,355.81
8386,75,2024-04-24,139.93
8387,52,2024-03-04,92.64
8388,384,2024-11-29,289.62
8389,486,2024-08-07,322.78
8390,294,2024-04-02,119.32
8391,59,2024-11-22,299.55
8392,129,2024-12-15,19.24
8393,386,2024-03-29,301.26
8394,105,2025-01-03,303.44
8395,200,2024-05-03,77.22
8396,169,2024-11-20,421.76
8397,244,2024-05-31,458.31
8398,113,2024-02-27,328.5
8399,286,2024-03-10,80.67
8400,85,2024-11-13,73.94
8401,291,2024-02-28,244.36
8402,366,2025-01-25,21.05
8403,398,2024-05-07,317.92
8404,454,2024-04-06,62.65
8405,44,2024-10-08,100.56
8406,418,2025-01-01,164.83
8407,110,2024-05-05,47.38
8408,144,2025-01-29,482.68
8409,441,2024-08-31,399.78
8410,299,2024-10-06,398.33
8411,241,2025-01-13,169.55
8412,363,2025-01-31,54.83
8413,157,2024-05-14,267.08
8414,11,2024-02-28,180.24
8415,496,2024-04-26,492.52
8416,494,2024-11-16,414.59
8417,419,2024-04-06,98.12
8418,45,2024-12-02,481.49
8419,118,2024-04-12,57.77
8420,26,2024-06-30,213.87
8421,41,2025-01-13,328.65
8422,461,2025-01-10,331.47
8423,176,2024-02-08,482.93
8424,437,2024-03-28,385.68
8425,70,2024-04-12,39.14
8426,279,2025-02-02,366.85
8427,447,2024-05-30,410.46
8428,377,2024-10-20,326.4
8429,490,2024-08-05,328.37
8430,236,2025-01-25,479.24
8431,412,2024-03-19,36.28
8432,130,2024-07-15,429.0
8433,142,2024-04-03,316.3
8434,138,2024-09-23,439.94
8435,371,2024-12-09,87.88
8436,288,2024-02-23,245.6
8437,494,2024-12-16,446.48
8438,416,2024-03-27,56.48
8439,137,2024-08-07,430.41
8440,192,2024-05-18,67.68
8441,390,2024-07-31,41.57
8442,365,2024-04-07,321.08
8443,454,2024-06-10,91.88
8444,327,2024-05-11,470.78
8445,111,2024-07-31,414.57
8446,303,2025-01-08,369.45
8447,271,2024-12-27,226.49
8448,96,2025-01-05,484.44
8449,480,2024-06-20,437.97
8450,277,2024-03-20,234.92
8451,158,2024-08-30,18.32
8452,191,2025-01-15,60.86
8453,381,2024-10-11,318.21
8454,176,2024-09-08,452.62
8455,362,2024-04-15,62.37
8456,431,2024-07-27,483.55
8457,42,2024-03-19,220.21
8458,235,2024-12-04,473.77
8459,120,2024-11-24,85.15
8460,384,2024-04-05,470.02
8461,309,2024-07-15,281.32
8462,279,2024-07-13,484.3
8463,293,2024-05-23,389.87
8464,260,2024-03-12,427.03
8465,242,2024-09-18,271.28
8466,265,2024-03-24,232.15
8467,328,2024-12-31,406.92
8468,21,2025-01-25,73.92
8469,293,2024-11-01,473.04
8470,312,2024-11-21,121.48
8471,177,2024-12-21,102.19
8472,20,2024-08-08,275.14
8473,128,2024-09-06,36.57
8474,498,2025-02-04,367.23
8475,64,2024-05-30,42.96
8476,296,2024-11-13,312.82
8477,413,2024-12-13,41.65
8478,93,2024-04-10,448.21
8479,242,2024-06-04,179.97
8480,140,2024-03-25,249.15
8481,243,2024-03-07,417.26
8482,345,2024-07-21,329.05
8483,255,2024-06-20,91.65
8484,173,2024-05-30,481.62
8485,302,2024-08-09,109.07
8486,221,2024-11-20,263.89
8487,19,2024-07-09,264.7
8488,424,2024-10-30,117.41
8489,181,2024-07-15,454.4
8490,225,2025-01-25,434.17
8491,136,2024-10-08,317.75
8492,294,2025-01-07,278.06
8493,432,2024-04-23,429.75
8494,110,2024-11-13,56.5
8495,60,2024-10-22,472.66
8496,443,2024-06-09,119.31
8497,191,2025-01-12,449.07
8498,331,2024-10-09,74.15
8499,269,2024-12-13,390.8
8500,287,2024-02-23,184.86
8501,160,2024-11-10,498.11
8502,89,2024-09-29,116.71
8503,6,2024-09-16,298.89
8504,327,2024-07-24,267.47
8505,137,2024-08-04,272.69
8506,493,2024-02-27,11.05
8507,14,2024-07-15,140.21
8508,493,2024-04-04,218.82
8509,13,2024-08-30,49.85
8510,42,2024-02-22,406.79
8511,245,2024-08-18,182.45
8512,463,2024-10-27,441.42
8513,21,2024-03-23,35.57
8514,142,2024-11-05,410.53
8515,47,2024-04-05,312.36
8516,341,2025-01-23,24.66
8517,9,2024-09-08,245.59
8518,248,2024-11-21,421.96
8519,235,2024-10-20,51.65
8520,291,2024-08-07,310.33
8521,483,2024-07-30,261.59
8522,441,2024-06-04,67.34
8523,470,2024-12-10,189.32
8524,390,2024-02-18,159.19
8525,476,2024-02-19,80.48
8526,391,2024-12-27,102.32
8527,407,2024-10-25,317.41
8528,280,2024-06-04,210.21
8529,327,2024-05-27,384.9
8530,365,2024-09-04,352.45
8531,122,2024-10-05,302.57
8532,352,2025-01-22,345.4
8533,98,2024-11-29,254.83
8534,119,2024-03-17,101.07
8535,418,2024-07-29,310.02
8536,205,2024-03-24,311.22
8537,253,2024-05-21,299.92
8538,220,2024-02-09,373.31
8539,469,2024-03-29,109.46
8540,414,2024-10-15,194.1
8541,497,2024-10-06,248.35
8542,25,2024-02-11,317.95
8543,65,2024-12-23,90.32
8544,460,2024-02-14,34.54
8545,63,2025-01-17,83.5
8546,76,2024-06-06,279.21
8547,230,2024-04-07,252.96
8548,222,2024-07-16,390.05
8549,42,2024-07-06,441.88
8550,328,2024-09-17,54.11
8551,89,2024-05-01,56.58
8552,485,2024-10-21,287.86
8553,149,2024-03-01,410.98
8554,244,2024-10-30,102.88
8555,414,2024-08-31,271.01
8556,178,2024-07-21,332.4
8557,128,2024-02-15,403.08
8558,99,2024-09-10,106.85
8559,446,2024-06-01,326.4
8560,18,2024-06-10,439.99
8561,454,2024-08-29,209.67
8562,185,2024-08-09,232.79
8563,80,2024-12-16,333.32
8564,95,2024-04-12,440.79
8565,67,2024-11-15,100.28
8566,134,2024-08-29,49.59
8567,178,2025-01-13,332.73
8568,1,2024-07-23,423.07
8569,5,2025-01-11,228.28
8570,460,2024-07-13,339.65
8571,115,2024-10-25,103.7
8572,23,2024-06-28,350.03
8573,402,2024-03-02,149.86
8574,431,2024-11-30,423.41
8575,218,2024-08-10,330.51
8576,342,2024-03-03,18.02
8577,9,2024-03-28,191.98
8578,466,2024-11-17,140.85
8579,250,2024-05-14,304.99
8580,94,2024-08-16,131.93
8581,81,2024-02-25,148.34
8582,428,2024-03-28,499.55
8583,409,2024-05-05,15.31
8584,306,2024-11-04,286.01
8585,150,2024-11-28,463.01
8586,69,2024-07-10,94.68
8587,380,2025-01-06,420.03
8588,352,2024-08-23,286.87
8589,167,2024-12-07,441.14
8590,93,2024-07-24,19.49
8591,53,2024-09-21,162.83
8592,4,2024-04-14,431.03
8593,14,2024-10-04,453.0
8594,198,2024-04-01,44.52
8595,463,2024-07-29,375.35
8596,59,2024-09-04,207.48
8597,143,2024-04-24,80.82
8598,367,2024-02-13,114.37
8599,331,2024-11-04,396.25
8600,418,2024-08-26,286.45
8601,228,2024-09-12,179.94
8602,252,2024-02-09,323.4
8603,438,2024-11-18,258.25
8604,252,2024-11-02,111.73
8605,409,2024-11-22,226.79
8606,37,2025-01-17,92.74
8607,91,2024-12-28,156.5
8608,434,2024-03-10,244.75
8609,326,2024-09-17,81.81
8610,478,2024-11-25,167.92
8611,282,2024-05-20,224.26
8612,147,2025-01-01,340.64
8613,102,2024-12-12,292.51
8614,52,2024-05-26,188.18
8615,94,2024-05-12,204.79
8616,206,2024-12-22,451.28
8617,260,2024-06-29,90.09
8618,482,2024-11-07,356.23
8619,33,2024-02-19,498.69
8620,114,2024-05-14,386.4
8621,113,2024-04-07,186.02
8622,27,2025-01-31,233.79
8623,257,2024-03-05,224.85
8624,159,2024-03-19,245.99
8625,313,2024-09-21,266.13
8626,274,2025-01-26,154.11
8627,16,2024-08-15,256.74
8628,54,2024-04-24,241.46
8629,82,2024-11-07,125.51
8630,196,2024-03-17,498.92
8631,264,2025-01-18,445.36
8632,5,2024-09-13,499.34
8633,352,2024-04-13,438.15
8634,133,2024-03-20,219.52
8635,112,2024-07-31,253.08
8636,124,2024-12-02,38.16
8637,158,2024-06-19,313.2
8638,338,2024-02-25,107.67
8639,155,2024-06-18,176.2
8640,167,2024-09-02,52.06
8641,154,2025-01-22,397.0
8642,25,2024-04-26,340.5
8643,190,2024-05-09,217.83
8644,189,2024-03-28,211.62
8645,75,2024-09-05,440.69
8646,304,2024-10-08,246.83
8647,188,2024-08-22,257.59
8648,410,2024-03-10,224.49
8649,207,2024-08-11,283.61
8650,406,2024-05-21,397.3
8651,153,2024-07-24,164.56
8652,8,2024-05-23,259.25
8653,105,2024-12-30,82.43
8654,131,2024-04-06,77.07
8655,410,2024-03-01,351.05
8656,331,2024-06-14,81.56
8657,69,2025-01-28,43.67
8658,37,2024-04-27,258.15
8659,374,2024-05-08,224.2
8660,347,2024-09-30,76.7
8661,252,2025-02-04,127.02
8662,60,2024-10-02,281.66
8663,495,2024-12-03,366.15
8664,272,2024-12-17,313.72
8665,173,2024-02-09,250.8
8666,381,2024-05-28,89.4
8667,318,2024-10-20,464.34
8668,375,2024-05-31,245.26
8669,469,2024-12-15,248.93
8670,57,2024-10-16,374.37
8671,109,2024-10-20,228.71
8672,463,2024-06-15,462.08
8673,189,2024-05-23,105.45
8674,316,2024-11-22,162.54
8675,262,2024-12-27,80.08
8676,59,2024-08-25,140.63
8677,408,2024-02-16,193.59
